participantId,trialId,trialOrder,responseId,status,rejectReason,rejectTime,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,cleanedDuration,configHash,parameters_indices
"59fcefc0-71d2-405a-9734-60a92500faf1","participantTags","null","participantTags","undefined","undefined","undefined","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"59fcefc0-71d2-405a-9734-60a92500faf1","prolific","0","prolificId","completed","undefined","undefined","100.00","undefined","undefined","Please enter your Prolific ID","65b40d86a6572ea6620e8c3d","undefined","undefined","undefined","2025-05-22T03:38:51.411Z","2025-05-22T03:39:01.012Z","9601","9601","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","undefined"
"59fcefc0-71d2-405a-9734-60a92500faf1","introduction","1","","completed","undefined","undefined","100.00","undefined","undefined","undefined","undefined","undefined","undefined","undefined","2025-05-22T03:39:01.187Z","2025-05-22T03:39:31.496Z","30309","19760","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","undefined"
"59fcefc0-71d2-405a-9734-60a92500faf1","consent","2","","completed","undefined","undefined","100.00","undefined","undefined","undefined","undefined","undefined","undefined","undefined","2025-05-22T03:39:31.687Z","2025-05-22T03:39:33.244Z","1557","1557","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","undefined"
"59fcefc0-71d2-405a-9734-60a92500faf1","training","3","","completed","undefined","undefined","100.00","undefined","undefined","undefined","undefined","undefined","undefined","undefined","2025-05-22T03:39:33.386Z","2025-05-22T03:40:30.597Z","57211","57211","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","undefined"
"59fcefc0-71d2-405a-9734-60a92500faf1","training_prep","4","","completed","undefined","undefined","100.00","undefined","undefined","undefined","undefined","undefined","undefined","undefined","2025-05-22T03:40:30.779Z","2025-05-22T03:40:34.775Z","3996","3996","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","undefined"
"59fcefc0-71d2-405a-9734-60a92500faf1","train6","5","answer","completed","undefined","undefined","100.00","Shortest path stimulus","What is the length of the shortest path between the highlighted nodes?","What is the shortest path between the two highlighted nodes?","3","4","undefined","undefined","2025-05-22T03:40:34.964Z","2025-05-22T03:41:06.214Z","31250","31250","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","training,5,training"
"59fcefc0-71d2-405a-9734-60a92500faf1","train3","6","answer","completed","undefined","undefined","100.00","Shortest path stimulus","What is the length of the shortest path between the highlighted nodes?","What is the shortest path between the two highlighted nodes?","2","2","undefined","undefined","2025-05-22T03:41:06.397Z","2025-05-22T03:41:16.718Z","10321","10321","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","training,2,training"
"59fcefc0-71d2-405a-9734-60a92500faf1","train1","7","answer","completed","undefined","undefined","100.00","Shortest path stimulus","What is the length of the shortest path between the highlighted nodes?","What is the shortest path between the two highlighted nodes?","2","2","undefined","undefined","2025-05-22T03:41:16.877Z","2025-05-22T03:41:24.208Z","7331","7331","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","training,0,training"
"59fcefc0-71d2-405a-9734-60a92500faf1","train2","8","answer","completed","undefined","undefined","100.00","Shortest path stimulus","What is the length of the shortest path between the highlighted nodes?","What is the shortest path between the two highlighted nodes?","5","5","undefined","undefined","2025-05-22T03:41:24.358Z","2025-05-22T03:41:33.129Z","8771","8771","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","training,1,training"
"59fcefc0-71d2-405a-9734-60a92500faf1","train4","9","answer","completed","undefined","undefined","100.00","Shortest path stimulus","What is the length of the shortest path between the highlighted nodes?","What is the shortest path between the two highlighted nodes?","2","2","undefined","undefined","2025-05-22T03:41:33.286Z","2025-05-22T03:41:39.987Z","6701","6701","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","training,3,training"
"59fcefc0-71d2-405a-9734-60a92500faf1","train5","10","answer","completed","undefined","undefined","100.00","Shortest path stimulus","What is the length of the shortest path between the highlighted nodes?","What is the shortest path between the two highlighted nodes?","5","5","undefined","undefined","2025-05-22T03:41:40.136Z","2025-05-22T03:41:52.615Z","12479","12479","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","training,4,training"
"59fcefc0-71d2-405a-9734-60a92500faf1","break","11","","completed","undefined","undefined","100.00","undefined","undefined","undefined","undefined","undefined","undefined","undefined","2025-05-22T03:41:52.765Z","2025-05-22T03:41:56.307Z","3542","3542","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","undefined"
"59fcefc0-71d2-405a-9734-60a92500faf1","spl_fake_25_1","12","answer","completed","undefined","undefined","100.00","Shortest path stimulus","What is the length of the shortest path between the highlighted nodes?","What is the shortest path between the two highlighted nodes?","5","undefined","undefined","undefined","2025-05-22T03:41:56.446Z","2025-05-22T03:42:17.948Z","21502","21502","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","fake,25,1"
"59fcefc0-71d2-405a-9734-60a92500faf1","spl_fake_25_2","13","answer","completed","undefined","undefined","100.00","Shortest path stimulus","What is the length of the shortest path between the highlighted nodes?","What is the shortest path between the two highlighted nodes?","2","undefined","undefined","undefined","2025-05-22T03:42:18.096Z","2025-05-22T03:42:33.924Z","15828","15828","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","fake,25,2"
"59fcefc0-71d2-405a-9734-60a92500faf1","spl_6_25_7","14","answer","completed","undefined","undefined","100.00","Shortest path stimulus","What is the length of the shortest path between the highlighted nodes?","What is the shortest path between the two highlighted nodes?","4","undefined","undefined","undefined","2025-05-22T03:42:34.092Z","2025-05-22T03:42:58.158Z","24066","24066","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","6,25,7"
"59fcefc0-71d2-405a-9734-60a92500faf1","spl_6_25_8","15","answer","completed","undefined","undefined","100.00","Shortest path stimulus","What is the length of the shortest path between the highlighted nodes?","What is the shortest path between the two highlighted nodes?","I am unable to work this out","undefined","undefined","undefined","2025-05-22T03:42:58.305Z","2025-05-22T03:43:36.173Z","37868","37868","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","6,25,8"
"59fcefc0-71d2-405a-9734-60a92500faf1","spl_6_25_0","16","answer","completed","undefined","undefined","100.00","Shortest path stimulus","What is the length of the shortest path between the highlighted nodes?","What is the shortest path between the two highlighted nodes?","5","undefined","undefined","undefined","2025-05-22T03:43:36.360Z","2025-05-22T03:44:15.275Z","38915","38915","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","6,25,0"
"59fcefc0-71d2-405a-9734-60a92500faf1","spl_6_25_2","17","answer","completed","undefined","undefined","100.00","Shortest path stimulus","What is the length of the shortest path between the highlighted nodes?","What is the shortest path between the two highlighted nodes?","3","undefined","undefined","undefined","2025-05-22T03:44:15.488Z","2025-05-22T03:44:29.207Z","13719","13719","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","6,25,2"
"59fcefc0-71d2-405a-9734-60a92500faf1","spl_6_25_4","18","answer","completed","undefined","undefined","100.00","Shortest path stimulus","What is the length of the shortest path between the highlighted nodes?","What is the shortest path between the two highlighted nodes?","I am unable to work this out","undefined","undefined","undefined","2025-05-22T03:44:29.360Z","2025-05-22T03:44:43.754Z","14394","14394","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","6,25,4"
"59fcefc0-71d2-405a-9734-60a92500faf1","spl_6_25_3","19","answer","completed","undefined","undefined","100.00","Shortest path stimulus","What is the length of the shortest path between the highlighted nodes?","What is the shortest path between the two highlighted nodes?","5","undefined","undefined","undefined","2025-05-22T03:44:43.903Z","2025-05-22T03:45:04.427Z","20524","20524","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","6,25,3"
"59fcefc0-71d2-405a-9734-60a92500faf1","spl_6_25_5","20","answer","completed","undefined","undefined","100.00","Shortest path stimulus","What is the length of the shortest path between the highlighted nodes?","What is the shortest path between the two highlighted nodes?","2","undefined","undefined","undefined","2025-05-22T03:45:04.579Z","2025-05-22T03:45:25.438Z","20859","20859","545db9ecfdcd549f8309e6668d5e1c4c622106a9c08ad7fd514177e4888ff2af","6,25,5"
